O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-2033.00,Nuclear Medicine Technologists,4149,"Detect and map radiopharmaceuticals in patients' bodies, using a camera to produce photographic or computer images.",Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4153,"Process cardiac function studies, using computer.",Core,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4148,"Calculate, measure, and record radiation dosage or radiopharmaceuticals received, used, and disposed, using computer and following physician's prescription.",Core,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4155,Record and process results of procedures.,Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4152,Produce a computer-generated or film image for interpretation by a physician.,Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4156,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Core,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4150,Explain test procedures and safety precautions to patients and provide them with assistance during test procedures.,Core,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,15240,Perform quality control checks on laboratory equipment or cameras.,Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4154,"Dispose of radioactive materials and store radiopharmaceuticals, following radiation safety procedures.",Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4158,Gather information on patients' illnesses and medical history to guide the choice of diagnostic procedures for therapy.,Core,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4157,Maintain and calibrate radioisotope and laboratory equipment.,Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4159,"Measure glandular activity, blood volume, red cell survival, or radioactivity of patient, using scanners, Geiger counters, scintillometers, or other laboratory equipment.",Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4160,Train or supervise student or subordinate nuclear medicine technologists.,Core,133,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4161,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Supplemental,130,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4162,"Add radioactive substances to biological specimens, such as blood, urine, or feces, to determine therapeutic drug or hormone levels.",Supplemental,132,07/2013,Incumbent,292033
29-2033.00,Nuclear Medicine Technologists,4163,Develop treatment procedures for nuclear medicine treatment programs.,Supplemental,130,07/2013,Incumbent,292033
29-2034.00,Radiologic Technologists,451,"Review and evaluate developed x-rays, video tape, or computer-generated information to determine if images are satisfactory for diagnostic purposes.",Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,454,Operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the body for diagnostic purposes.,Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,452,Use radiation safety measures and protection devices to comply with government regulations and to ensure safety of patients and staff.,Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,456,"Position imaging equipment and adjust controls to set exposure time and distance, according to specification of examination.",Core,104,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,453,Explain procedures and observe patients to ensure safety and comfort during scan.,Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,455,Position and immobilize patient on examining table.,Core,103,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,462,Take thorough and accurate patient medical histories.,Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,457,"Key commands and data into computer to document and specify scan sequences, adjust transmitters and receivers, or photograph certain images.",Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,460,"Set up examination rooms, ensuring that all necessary equipment is ready.",Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,459,"Monitor patients' conditions and reactions, reporting abnormal signs to physician.",Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,464,"Record, process, and maintain patient data or treatment records and prepare reports.",Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,458,Monitor video display of area being scanned and adjust density or contrast to improve picture quality.,Core,105,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,465,Coordinate work with clerical personnel or other technologists.,Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,467,"Provide assistance in dressing or changing seriously ill, injured, or disabled patients.",Core,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,461,Prepare and administer oral or injected contrast media to patients.,Supplemental,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,463,Remove and process film.,Supplemental,101,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,470,Operate fluoroscope to aid physician to view and guide wire or catheter through blood vessels to area of interest.,Supplemental,104,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,472,"Collaborate with other medical team members, such as physicians or nurses, to conduct angiography or special vascular procedures.",Supplemental,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,469,"Measure thickness of section to be radiographed, using instruments similar to measuring tapes.",Supplemental,103,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,471,Assign duties to radiologic staff to maintain patient flows and achieve production goals.,Supplemental,103,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,474,Perform scheduled maintenance or minor emergency repairs on radiographic equipment.,Supplemental,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,466,"Demonstrate new equipment, procedures, or techniques to staff and provide technical assistance.",Supplemental,106,07/2013,Incumbent,292034
29-2034.00,Radiologic Technologists,473,"Perform administrative duties, such as developing departmental operating budget, coordinating purchases of supplies or equipment, or preparing work schedules.",Supplemental,105,07/2013,Incumbent,292034
29-2035.00,Magnetic Resonance Imaging Technologists,19218,"Conduct screening interviews of patients to identify contraindications, such as ferrous objects, pregnancy, prosthetic heart valves, cardiac pacemakers, or tattoos.",Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19225,Operate Magnetic Resonance Imaging (MRI) scanners.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19228,Select appropriate imaging techniques or coils to produce required images.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19224,"Inspect images for quality, using magnetic resonance scanner equipment and laser camera.",Core,22,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19236,Take brief medical histories from patients.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19226,"Position patients on cradle, attaching immobilization devices if needed, to ensure appropriate placement for imaging.",Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19222,"Explain magnetic resonance imaging (MRI) procedures to patients, patient representatives, or family members.",Core,22,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19223,"Inject intravenously contrast dyes, such as gadolinium contrast, in accordance with scope of practice.",Core,22,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19227,Provide headphones or earplugs to patients to improve comfort and reduce unpleasant noise.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19220,Create backup copies of images by transferring images from disk to storage media or workstation.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19237,Test magnetic resonance imaging (MRI) equipment to ensure proper functioning and performance in accordance with specifications.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19238,Write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19217,Calibrate magnetic resonance imaging (MRI) console or peripheral hardware.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19229,"Troubleshoot technical issues related to magnetic resonance imaging (MRI) scanner or peripheral equipment, such as monitors or coils.",Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19234,Request sedatives or other medication from physicians for patients with anxiety or claustrophobia.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19221,Develop or otherwise produce film records of magnetic resonance images.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19232,"Operate optical systems to capture dynamic magnetic resonance imaging (MRI) images, such as functional brain imaging, real-time organ motion tracking, or musculoskeletal anatomy and trajectory visualization.",Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19230,Conduct inventories to maintain stock of clinical supplies.,Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19216,"Attach physiological monitoring leads to patient's finger, chest, waist, or other body parts.",Core,23,07/2012,Occupational Expert,292035
29-2035.00,Magnetic Resonance Imaging Technologists,19231,Instruct medical staff or students in magnetic resonance imaging (MRI) procedures or equipment operation.,Core,23,07/2012,Occupational Expert,292035
