O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
33-3021.01,Police Detectives,601,"Record progress of investigation, maintain informational files on suspects, and submit reports to commanding officer or magistrate to authorize warrants.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,613,"Check victims for signs of life, such as breathing and pulse.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,589,"Prepare charges or responses to charges, or information for court cases, according to formalized procedures.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,591,"Obtain facts or statements from complainants, witnesses, and accused persons and record interviews, using recording device.",Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,594,Prepare and serve search and arrest warrants.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,590,"Note, mark, and photograph location of objects found, such as footprints, tire tracks, bullets and bloodstains, and take measurements of the scene.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,600,"Preserve, process, and analyze items of evidence obtained from crime scenes and suspects, placing them in proper containers and destroying evidence no longer needed.",Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,604,Question individuals or observe persons and establishments to confirm information given to patrol officers.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,599,"Secure persons at scene, keeping witnesses from conversing or leaving the scene before investigators arrive.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,602,"Take photographs from all angles of relevant parts of a crime scene, including entrance and exit routes and streets and intersections.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,588,Analyze completed police reports to determine what additional information and investigative work is needed.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,592,"Obtain summary of incident from officer in charge at crime scene, taking care to avoid disturbing evidence.",Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,597,Provide information to lab personnel concerning the source of an item of evidence and tests to be performed.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,593,Examine records and governmental agency files to find identifying data about suspects.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,595,Block or rope off scene and check perimeter to ensure that entire scene is secured.,Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,596,Summon medical help for injured individuals and alert medical personnel to take statements from them.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,614,Observe and photograph narcotic purchase transactions to compile evidence and protect undercover investigators.,Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,603,"Organize scene search, assigning specific tasks and areas of search to individual officers and obtaining adequate lighting as necessary.",Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,607,Participate or assist in raids and arrests.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,609,Coordinate with outside agencies and serve on interagency task forces to combat specific types of crime.,Core,108,06/2008,Incumbent,333021
33-3021.01,Police Detectives,606,"Note relevant details upon arrival at scene, such as time of day and weather conditions.",Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,610,Maintain surveillance of establishments to obtain identifying information on suspects.,Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,611,Notify command of situation and request assistance.,Core,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,608,"Videotape scenes where possible, including collection of evidence, examination of victim at scene, and defendants and witnesses.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,605,"Notify, or request notification of, medical examiner or district attorney representative.",Core,110,06/2008,Incumbent,333021
33-3021.01,Police Detectives,598,Monitor conditions of victims who are unconscious so that arrangements can be made to take statements if consciousness is regained.,Supplemental,109,06/2008,Incumbent,333021
33-3021.01,Police Detectives,612,Schedule polygraph tests for consenting parties and record results of test interpretations for presentation with findings.,Supplemental,110,06/2008,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18708,Maintain records of evidence and write and review reports.,Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2125,"Package, store and retrieve evidence.",Core,153,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2124,"Analyze and process evidence at crime scenes and in the laboratory, wearing protective equipment and using powders and chemicals.",Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2122,"Dust selected areas of crime scene and lift latent fingerprints, adhering to proper preservation procedures.",Core,155,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2120,Photograph crime or accident scenes for evidence records.,Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18709,"Submit evidence to supervisors, crime labs, or court officials for legal proceedings.",Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18710,"Identify, compare, classify, and file fingerprints, using systems such as Automated Fingerprint Identification System (AFIS) or the Henry Classification System.",Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2123,"Look for trace evidence, such as fingerprints, hairs, fibers, or shoe impressions, using alternative light sources when necessary.",Core,155,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2121,Testify in court and present evidence.,Core,155,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18711,Serve as technical advisor and coordinate with other law enforcement workers or legal personnel to exchange information on crime scene collection activities.,Core,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18712,"Coordinate or conduct instructional classes or in-services, such as citizen police academy classes and crime scene training for other officers.",Core,153,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2129,Process film and prints from crime or accident scenes.,Supplemental,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,2127,Perform emergency work during off-hours.,Supplemental,154,06/2010,Incumbent,333021
33-3021.02,Police Identification and Records Officers,18713,"Interview victims, witnesses, suspects, and other law enforcement personnel.",Supplemental,154,06/2010,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8729,Prepare reports that detail investigation findings.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8726,Obtain and verify evidence by interviewing and observing suspects and witnesses or by analyzing records.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8735,"Identify case issues and evidence needed, based on analysis of charges, complaints, or allegations of law violations.",Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8734,"Investigate organized crime, public corruption, financial crime, copyright infringement, civil rights violations, bank robbery, extortion, kidnapping, and other violations of federal or state statutes.",Core,101,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8727,"Record evidence and documents, using equipment such as cameras and photocopy machines.",Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8736,Obtain and use search and arrest warrants.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8732,Testify before grand juries concerning criminal activity investigations.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8740,"Search for and collect evidence, such as fingerprints, using investigative equipment.",Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8731,"Determine scope, timing, and direction of investigations.",Core,101,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8741,"Collect and record physical information about arrested suspects, including fingerprints, height and weight measurements, and photographs.",Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8733,Analyze evidence in laboratories or in the field.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8730,Collaborate with other offices and agencies to exchange information and coordinate activities.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8739,Develop relationships with informants to obtain information related to cases.,Core,101,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8745,"Perform undercover assignments and maintain surveillance, including monitoring authorized wiretaps.",Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8738,"Collaborate with other authorities on activities such as surveillance, transcription, and research.",Core,101,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8728,Examine records to locate links in chains of evidence or information.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8737,Serve subpoenas or other official papers.,Core,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8742,"Compare crime scene fingerprints with those from suspects or fingerprint files to identify perpetrators, using computers.",Supplemental,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8746,"Manage security programs designed to protect personnel, facilities, and information.",Supplemental,101,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8744,"Provide protection for individuals, such as government leaders, political candidates, and visiting foreign dignitaries.",Supplemental,102,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8743,Administer counterterrorism and counternarcotics reward programs.,Supplemental,100,07/2011,Incumbent,333021
33-3021.03,Criminal Investigators and Special Agents,8747,Issue security clearances.,Supplemental,101,07/2011,Incumbent,333021
