FeltenDim,Subfield,Topic,Subtask,Dataset,Metric,Model,Metric Performance,Date,EFF Title,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Prior+Duel noop,3941,2015-11-20,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,DDQN (tuned) noop,3747.7,2015-11-20,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,DDQN+Pop-Art noop,3213.5,2016-02-24,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,C51 noop,3166,2017-07-21,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Nature DQN,3069,2015-02-25,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Bootstrapped DQN,2436.6,2016-02-15,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,A2C + SIL,2242.2,2018-06-14,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,CGP,1978,2018-06-14,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,DQN noop,1620,2015-09-22,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,POP3D,1510.8,2018-07-02,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Duel hs,1486.5,2015-11-20,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,VPN,1429,2017-07-11,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Prior hs,1334.7,2015-11-18,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Rainbow+SEER,1172.6,2021-03-04,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,CURL,1148.2,2020-04-08,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,DDQN (tuned) hs,1033.4,2015-09-22,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,ES FF (1 hour) noop,994,2017-03-10,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,A3C LSTM hs,945.3,2016-02-04,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Best Learner,939.2,2012-07-19,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Prior+Duel hs,823.7,2015-09-22,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Prior+Duel hs,823.7,2015-11-20,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,Gorila,813.5,2015-07-15,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,DQN hs,634,2015-09-22,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,A3C FF hs,518.4,2016-02-04,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,SAC,216.9,2019-10-16,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,A3C FF (1 day) hs,182.1,2016-02-04,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Alien,Score,SARSA,103.2,2012-07-22,Atari 2600 Alien,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Agent57,29660.08,2020-03-30,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,R2D2,29321.4,2019-05-01,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,MuZero,28634.39,2019-11-19,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Ape-X,8659.2,2018-03-02,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,NoisyNet-Dueling,3537,2017-06-30,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,FQF,3165.3,2019-11-05,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,IQN,2946,2018-06-14,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DreamerV2,2577,2020-10-05,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Duel noop,2354.5,2015-11-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Prior+Duel noop,2296.8,2015-11-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,ASL DDQN,2232.3,2023-05-07,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Prior noop,1838.9,2015-11-18,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DDQN (tuned) noop,1793.3,2015-11-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,C51 noop,1735,2017-07-21,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,QR-DQN-1,1641,2017-10-27,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Advantage Learning,1557.43,2015-12-15,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,IMPALA (deep),1554.79,2018-02-05,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Persistent AL,1451.65,2015-12-15,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,GDI-I3,1442,2022-06-07,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,A2C + SIL,1362,2018-06-14,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Bootstrapped DQN,1272.5,2016-02-15,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,MuZero (Res2 Adam),1197.38,2021-04-13,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,GDI-H3,1065,2022-06-07,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DNA,1025,2022-06-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Reactor 500M,1015.8,2017-04-15,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DQN noop,978,2015-09-22,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DDQN+Pop-Art noop,782.5,2016-02-24,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Nature DQN,739.5,2015-02-25,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,POP3D,729.15,2018-07-02,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,VPN,641,2017-07-11,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,A3C FF (1 day) hs,283.9,2016-02-04,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,A3C FF hs,263.9,2016-02-04,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Rainbow+SEER,250.5,2021-03-04,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Prior+Duel hs,238.4,2015-09-22,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Prior+Duel hs,238.4,2015-11-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,CURL,232.3,2020-04-08,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,CGP,199,2018-06-14,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Gorila,189.2,2015-07-15,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,SARSA,183.6,2012-07-22,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,UCT,180.3,2012-07-19,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DQN hs,178.4,2015-09-22,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,A3C LSTM hs,173,2016-02-04,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Duel hs,172.7,2015-11-20,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,DDQN (tuned) hs,169.1,2015-09-22,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Prior hs,129.1,2015-11-18,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,ES FF (1 hour) noop,112,2017-03-10,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,Best Learner,103.4,2012-07-19,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Amidar,Score,SAC,7.9,2019-10-16,Atari 2600 Amidar,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,MuZero,143972.03,2019-11-19,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,R2D2,108197,2019-05-01,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,GDI-H3,97155,2022-06-07,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Agent57,67212.67,2020-03-30,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,GDI-I3,63876,2022-06-07,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,MuZero (Res2 Adam),33292.22,2021-04-13,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,IQN,29091,2018-06-14,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Ape-X,24559.4,2018-03-02,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DreamerV2,23625,2020-10-05,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,QR-DQN-1,22012,2017-10-27,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,IMPALA (deep),19148.47,2018-02-05,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DNA,16293,2022-06-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,A3C LSTM hs,14497.9,2016-02-04,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,ASL DDQN,14372.8,2023-05-07,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Prior+Duel noop,11477,2015-11-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,NoisyNet-Dueling,11231,2017-06-30,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Prior+Duel hs,10950.6,2015-09-22,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Prior+Duel hs,10950.6,2015-11-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DDQN+Pop-Art noop,9011.6,2016-02-24,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Reactor 500M,8323.3,2017-04-15,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Bootstrapped DQN,8047.1,2016-02-15,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Prior noop,7672.1,2015-11-18,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,C51 noop,7203,2017-07-21,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Prior hs,6548.9,2015-11-18,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DDQN (tuned) hs,6060.8,2015-09-22,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,A3C FF hs,5474.9,2016-02-04,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,POP3D,5400.13,2018-07-02,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DDQN (tuned) noop,5393.2,2015-11-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Duel noop,4621,2015-11-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DQN noop,4280.4,2015-09-22,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Duel hs,3994.8,2015-11-20,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,A3C FF (1 day) hs,3746.1,2016-02-04,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Advantage Learning,3661.51,2015-12-15,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,DQN hs,3489.3,2015-09-22,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Nature DQN,3359,2015-02-25,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Persistent AL,3304.33,2015-12-15,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,A2C + SIL,1812,2018-06-14,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,ES FF (1 hour) noop,1673.9,2017-03-10,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,UCT,1512.2,2012-07-19,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Gorila,1195.8,2015-07-15,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,CGP,890.4,2018-06-14,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,Best Learner,628,2012-07-19,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,CURL,543.7,2020-04-08,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,SARSA,537,2012-07-22,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Assault,Score,SAC,350,2019-10-16,Atari 2600 Assault,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,GDI-H3,999999,2022-06-07,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,R2D2,999153.3,2019-05-01,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,MuZero,998425,2019-11-19,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Agent57,991384.42,2020-03-30,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,MuZero (Res2 Adam),862406.65,2021-04-13,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,GDI-I3,759910,2022-06-07,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,FQF,578388.5,2019-11-05,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,ASL DDQN,567640,2023-05-07,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,C51 noop,406211,2017-07-21,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Prior+Duel noop,375080,2015-11-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Prior+Duel hs,364200,2015-09-22,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Prior+Duel hs,364200,2015-11-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,IQN,342016,2018-06-14,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,DNA,323965,2022-06-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Ape-X,313305,2018-03-02,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,IMPALA (deep),300732,2018-02-05,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,UCT,290700,2012-07-19,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,QR-DQN-1,261025,2017-10-27,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Reactor 500M,205914,2017-04-15,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,DreamerV2,72311,2020-10-05,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Prior noop,31527,2015-11-18,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,NoisyNet-Dueling,28350,2017-06-30,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Duel noop,28188,2015-11-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Prior hs,22484.5,2015-11-18,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,A3C FF hs,22140.5,2016-02-04,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,RIMs-PPO,21040,2020-01-01,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Bootstrapped DQN,19713.2,2016-02-15,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Persistent AL,19564.9,2015-12-15,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,DDQN+Pop-Art noop,18919.5,2016-02-24,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Rational DQN Average,18109,2021-02-18,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,A2C + SIL,17984.2,2018-06-14,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,DDQN (tuned) noop,17356.5,2015-11-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,A3C LSTM hs,17244.5,2016-02-04,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,DDQN (tuned) hs,16837,2015-09-22,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Duel hs,15840,2015-11-20,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Advantage Learning,12852.08,2015-12-15,Atari 2600 Asterix,
Real-Time Video Games,,,Atari Games,Atari 2600 Asterix,Score,Recurrent Rational DQN Average,12621,2021-02-18,Atari 2600 Asterix,
